"CNTSTUID","ST097Q01TA","ST218Q03HA","ST218Q02HA","ST218Q06HA","ST218Q04HA","ST206Q04HA","ST206Q02HA","ST153Q03HA","ST176Q06IA","ST206Q01HA","ST176Q06IA_scaled","ST153Q03HA_scaled","Comm_valid_count","Communication_Score","Collab_valid_count","Collaboration_Score"
15205588,2,2,3,3,3,3,3,2,4,3,3.25,1,5,2.6,5,2.65
15206462,2,3,3,4,3,3,3,1,2,3,1.75,4,5,3,5,2.95
15206721,3,3,2,2,2,3,3,1,3,3,2.5,4,5,2.4,5,3.1
15207260,3,4,4,4,4,3,2,2,3,2,2.5,1,5,3.8,5,2.1
15208314,3,2,2,2,2,3,3,2,3,3,2.5,1,5,2.2,5,2.5
15209399,3,3,4,4,3,2,2,2,3,2,2.5,1,5,3.4,5,1.9
15209436,1,NA,1,1,1,2,2,2,2,2,1.75,1,4,1,5,1.75
15209457,3,3,3,3,3,4,4,1,2,3,1.75,4,5,3,5,3.35
15209762,2,3,2,2,2,2,2,2,2,2,1.75,1,5,2.2,5,1.75
15209991,3,4,4,4,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
15210063,3,3,3,2,2,3,2,1,2,3,1.75,4,5,2.6,5,2.75
15210370,4,3,3,3,3,3,3,2,4,3,3.25,1,5,3.2,5,2.65
15210519,1,4,4,4,4,1,1,1,5,1,4,4,5,3.4,5,2.2
15200226,3,3,3,4,3,3,4,1,2,3,1.75,4,5,3.2,5,3.15
15200397,4,4,3,3,4,2,2,1,1,2,1,4,5,3.6,5,2.2
15201525,3,4,4,3,1,4,3,1,5,2,4,4,5,3,5,3.4
15201673,4,4,4,4,4,3,3,2,4,3,3.25,1,5,4,5,2.65
15202027,4,4,4,4,4,1,2,1,2,2,1.75,4,5,4,5,2.15
15202530,3,4,3,2,3,3,3,1,1,3,1,4,5,3,5,2.8
15202569,4,3,3,3,3,3,3,1,3,3,2.5,4,5,3.2,5,3.1
15202654,3,4,4,4,4,3,2,2,4,3,3.25,1,5,3.8,5,2.45
15202822,4,3,3,3,3,1,2,1,3,1,2.5,4,5,3.2,5,2.1
15204143,4,4,4,4,3,2,2,1,4,1,3.25,4,5,3.8,5,2.45
15204709,4,4,4,4,4,2,3,2,2,3,1.75,1,5,4,5,2.15
15209103,3,4,3,3,3,3,3,2,4,3,3.25,1,5,3.2,5,2.65
15210221,3,3,3,3,3,2,2,2,3,2,2.5,1,5,3,5,1.9
15210613,4,3,4,3,2,3,3,2,3,3,2.5,1,5,3.2,5,2.5
15201727,4,3,3,2,3,2,1,2,1,2,1,1,5,3,5,1.4
15202681,1,4,2,3,1,NA,2,2,3,3,2.5,1,5,2.2,4,2.125
15202796,3,4,3,3,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15203905,4,3,3,3,3,3,3,1,NA,2,NA,4,5,3.2,4,3
15206129,3,3,3,1,1,2,2,1,5,2,4,4,5,2.2,5,2.8
15209776,3,2,2,2,2,3,3,2,5,3,4,1,5,2.2,5,2.8
15210414,2,4,4,4,4,2,2,2,1,2,1,1,5,3.6,5,1.6
15201519,3,2,3,4,3,3,3,2,2,3,1.75,1,5,3,5,2.35
15201682,3,3,3,3,3,2,2,1,2,2,1.75,4,5,3,5,2.35
15201684,2,4,4,4,4,3,3,2,4,3,3.25,1,5,3.6,5,2.65
15201716,3,3,3,3,2,4,4,2,2,4,1.75,1,5,2.8,5,2.95
15201757,3,3,3,4,3,3,3,1,3,3,2.5,4,5,3.2,5,3.1
15201915,3,2,2,2,2,2,2,1,2,2,1.75,4,5,2.2,5,2.35
15202014,3,3,3,2,2,2,2,2,2,2,1.75,1,5,2.6,5,1.75
15202147,4,3,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
15202487,3,4,4,4,4,4,4,2,3,4,2.5,1,5,3.8,5,3.1
15202511,3,4,4,4,4,4,4,2,2,4,1.75,1,5,3.8,5,2.95
15202990,3,3,3,3,NA,3,3,2,3,3,2.5,1,4,3,5,2.5
15203163,3,3,3,2,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15203181,3,3,3,3,3,2,2,1,2,2,1.75,4,5,3,5,2.35
15203191,2,4,3,4,4,3,3,1,5,3,4,4,5,3.4,5,3.4
15203334,3,3,3,3,3,3,3,1,3,2,2.5,4,5,3,5,2.9
15203881,2,3,3,3,3,1,2,1,2,2,1.75,4,5,2.8,5,2.15
15203957,4,3,3,4,4,4,4,2,5,4,4,1,5,3.6,5,3.4
15204061,3,3,3,3,3,2,3,2,2,2,1.75,1,5,3,5,1.95
15204519,2,4,4,4,4,3,3,2,5,3,4,1,5,3.6,5,2.8
15204729,4,4,4,3,4,2,3,1,2,3,1.75,4,5,3.8,5,2.75
15205025,1,4,4,4,4,2,2,2,2,3,1.75,1,5,3.4,5,1.95
15205232,4,4,4,3,3,3,2,2,1,4,1,1,5,3.6,5,2.2
15205950,2,3,4,3,3,3,3,1,4,2,3.25,4,5,3,5,3.05
15206326,4,4,3,2,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15206728,2,4,2,4,3,3,2,2,2,2,1.75,1,5,3,5,1.95
15207489,3,2,1,1,3,4,4,1,5,4,4,4,5,2,5,4
15207634,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15207847,4,4,3,4,3,3,3,1,3,3,2.5,4,5,3.6,5,3.1
15208645,4,3,3,3,2,3,3,2,5,3,4,1,5,3,5,2.8
15208777,3,4,3,4,4,3,3,1,2,2,1.75,4,5,3.6,5,2.75
15208782,3,4,4,4,4,4,4,2,5,3,4,1,5,3.8,5,3.2
15209245,2,4,4,3,3,4,4,2,2,3,1.75,1,5,3.2,5,2.75
15209660,4,3,3,3,3,2,2,2,1,2,1,1,5,3.2,5,1.6
15210083,4,4,4,4,4,4,4,1,2,4,1.75,4,5,4,5,3.55
15210210,4,3,4,4,4,3,3,1,4,3,3.25,4,5,3.8,5,3.25
15210261,2,3,2,3,3,2,2,2,3,3,2.5,1,5,2.6,5,2.1
15210353,3,3,3,3,3,4,4,2,2,4,1.75,1,5,3,5,2.95
15200909,2,4,4,4,3,4,4,2,2,4,1.75,1,5,3.4,5,2.95
15201891,2,3,4,3,2,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15202048,3,3,3,2,3,3,3,1,3,3,2.5,4,5,2.8,5,3.1
15203955,4,3,3,3,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15204557,2,3,3,3,2,2,2,2,3,2,2.5,1,5,2.6,5,1.9
15206771,2,4,4,3,4,3,3,1,2,4,1.75,4,5,3.4,5,3.15
15207031,3,3,3,3,3,1,3,2,2,3,1.75,1,5,3,5,1.95
15207418,2,3,3,3,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15207862,2,3,3,3,3,2,2,2,1,2,1,1,5,2.8,5,1.6
15208360,3,4,4,4,4,1,2,1,4,2,3.25,4,5,3.8,5,2.45
15208408,1,3,3,3,3,2,2,1,2,1,1.75,4,5,2.6,5,2.15
15208505,2,2,2,2,2,3,3,2,2,3,1.75,1,5,2,5,2.35
15209545,4,4,3,3,3,3,3,1,5,3,4,4,5,3.4,5,3.4
15209583,3,3,3,2,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15200181,2,3,3,3,3,2,2,2,3,2,2.5,1,5,2.8,5,1.9
15200478,3,2,2,3,2,2,2,2,2,2,1.75,1,5,2.4,5,1.75
15200687,3,3,3,2,4,1,2,2,2,2,1.75,1,5,3,5,1.55
15200769,3,3,2,2,2,2,2,2,2,2,1.75,1,5,2.4,5,1.75
15200820,2,3,3,2,4,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15200902,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15201096,4,3,3,2,2,2,2,2,1,3,1,1,5,2.8,5,1.8
15201208,4,4,4,4,4,4,4,1,2,4,1.75,4,5,4,5,3.55
15201577,2,4,4,4,4,2,2,2,2,2,1.75,1,5,3.6,5,1.75
15201585,3,3,2,3,3,2,2,1,5,2,4,4,5,2.8,5,2.8
15202300,3,4,3,3,3,3,2,1,2,3,1.75,4,5,3.2,5,2.75
15202515,3,3,3,3,3,3,3,1,3,3,2.5,4,5,3,5,3.1
15202798,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
15203137,4,4,3,4,3,2,2,2,2,2,1.75,1,5,3.6,5,1.75
15203733,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15204140,2,4,4,4,4,3,3,1,2,3,1.75,4,5,3.6,5,2.95
15204189,3,4,3,4,4,2,2,2,2,2,1.75,1,5,3.6,5,1.75
15204278,3,4,3,3,3,3,3,2,2,3,1.75,1,5,3.2,5,2.35
15204331,1,4,3,3,2,2,3,2,5,2,4,1,5,2.6,5,2.4
15204589,2,3,4,4,4,2,3,2,1,3,1,1,5,3.4,5,2
15204739,3,4,4,4,4,4,2,1,5,3,4,4,5,3.8,5,3.4
15204897,3,4,4,4,4,2,2,2,2,2,1.75,1,5,3.8,5,1.75
15205243,3,3,3,3,3,3,3,2,3,4,2.5,1,5,3,5,2.7
15205380,4,3,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
15206045,3,3,3,4,4,2,2,1,2,2,1.75,4,5,3.4,5,2.35
15207242,4,3,3,NA,3,3,3,1,5,3,4,4,4,3.25,5,3.4
15207550,4,4,4,4,4,3,4,2,1,4,1,1,5,4,5,2.6
15207911,3,2,2,2,2,4,4,2,4,4,3.25,1,5,2.2,5,3.25
15208211,3,3,3,3,3,3,2,1,2,2,1.75,4,5,3,5,2.55
15208358,4,4,4,4,2,3,3,2,3,2,2.5,1,5,3.6,5,2.3
15208741,2,4,4,3,4,1,2,2,2,2,1.75,1,5,3.4,5,1.55
15209467,3,3,3,3,3,2,2,2,4,2,3.25,1,5,3,5,2.05
15209821,3,2,3,3,2,2,2,1,3,2,2.5,4,5,2.6,5,2.5
15210007,4,3,3,2,3,4,4,1,2,4,1.75,4,5,3,5,3.55
15210050,3,4,3,3,2,1,4,2,3,1,2.5,1,5,3,5,1.9
15210257,4,4,4,3,4,3,4,2,2,4,1.75,1,5,3.8,5,2.75
15210460,3,3,2,3,3,1,3,NA,2,2,1.75,NA,5,2.8,4,1.9375
15200631,3,4,4,4,4,3,3,1,3,3,2.5,4,5,3.8,5,3.1
15201051,2,4,3,3,3,2,2,2,2,3,1.75,1,5,3,5,1.95
15201328,2,3,3,4,3,2,3,1,2,3,1.75,4,5,3,5,2.75
15201548,2,2,3,2,2,3,3,1,5,2,4,4,5,2.2,5,3.2
15202661,4,4,4,4,4,4,4,1,5,4,4,4,5,4,5,4
15202806,3,3,3,3,4,1,1,2,3,1,2.5,1,5,3.2,5,1.3
15203107,2,3,3,4,3,3,3,1,2,3,1.75,4,5,3,5,2.95
15203173,3,4,4,4,4,2,2,2,2,3,1.75,1,5,3.8,5,1.95
15203683,3,1,1,1,1,4,4,1,5,4,4,4,5,1.4,5,4
15204350,4,3,3,3,3,2,2,2,2,2,1.75,1,5,3.2,5,1.75
15204516,1,3,3,3,3,3,2,1,4,2,3.25,4,5,2.6,5,2.85
15206050,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15206054,3,3,3,3,3,3,3,2,3,3,2.5,1,5,3,5,2.5
15206201,3,3,3,3,3,1,1,1,5,1,4,4,5,3,5,2.2
15206913,3,3,3,4,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15207247,1,4,4,4,4,3,3,2,2,3,1.75,1,5,3.4,5,2.35
15207757,3,4,3,4,4,4,4,1,2,4,1.75,4,5,3.6,5,3.55
15208123,3,NA,3,4,4,2,3,2,2,2,1.75,1,4,3.5,5,1.95
15208707,3,4,2,2,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15208726,4,4,4,3,2,4,4,1,5,4,4,4,5,3.4,5,4
15208775,2,3,3,3,3,2,2,1,2,2,1.75,4,5,2.8,5,2.35
15210029,3,4,2,3,3,3,3,1,NA,3,NA,4,5,3,4,3.25
15210322,3,4,4,4,4,2,3,2,2,4,1.75,1,5,3.8,5,2.35
15210324,3,2,2,2,2,3,3,1,2,3,1.75,4,5,2.2,5,2.95
15210390,4,3,3,3,3,4,4,1,2,4,1.75,4,5,3.2,5,3.55
15210520,3,3,3,4,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15205828,4,3,3,2,3,2,2,1,2,2,1.75,4,5,3,5,2.35
15207666,3,3,2,2,3,2,2,1,4,2,3.25,4,5,2.6,5,2.65
15201831,2,4,4,4,1,4,4,1,4,4,3.25,4,5,3,5,3.85
15201895,2,3,3,3,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15202208,2,3,3,3,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15202504,3,3,3,4,2,3,3,2,2,3,1.75,1,5,3,5,2.35
15206943,4,4,4,4,4,3,3,1,1,3,1,4,5,4,5,2.8
15208066,4,4,4,4,4,2,NA,1,2,2,1.75,4,5,4,4,2.4375
15208458,4,3,3,2,1,4,4,1,2,4,1.75,4,5,2.6,5,3.55
15209978,3,4,4,4,4,3,3,1,5,3,4,4,5,3.8,5,3.4
15200113,2,4,4,4,4,1,1,1,5,1,4,4,5,3.6,5,2.2
15200726,4,4,4,4,4,4,4,1,5,4,4,4,5,4,5,4
15201065,4,3,3,3,3,2,2,1,2,2,1.75,4,5,3.2,5,2.35
15202180,4,3,3,3,3,3,3,1,1,3,1,4,5,3.2,5,2.8
15202372,3,4,3,4,3,3,3,1,3,3,2.5,4,5,3.4,5,3.1
15202787,3,4,4,4,3,2,2,2,3,3,2.5,1,5,3.6,5,2.1
15202991,3,3,3,4,4,3,3,1,2,3,1.75,4,5,3.4,5,2.95
15203049,3,3,3,3,3,1,2,1,4,1,3.25,4,5,3,5,2.25
15203178,1,4,2,2,1,4,4,2,5,4,4,1,5,2,5,3.4
15203251,3,4,4,4,4,4,4,2,1,4,1,1,5,3.8,5,2.8
15204183,3,3,2,2,3,NA,2,2,3,2,2.5,1,5,2.6,4,1.875
15204788,4,3,3,3,2,3,3,1,1,3,1,4,5,3,5,2.8
15205094,3,3,3,3,3,2,2,2,2,3,1.75,1,5,3,5,1.95
15205373,4,4,3,2,3,1,1,2,2,1,1.75,1,5,3.2,5,1.15
15205707,2,3,4,3,3,3,3,2,2,2,1.75,1,5,3,5,2.15
15205960,3,4,3,4,4,3,2,1,3,2,2.5,4,5,3.6,5,2.7
15206564,1,4,4,4,4,2,NA,2,2,3,1.75,1,5,3.4,4,1.9375
15206611,3,3,3,3,3,3,3,2,5,3,4,1,5,3,5,2.8
15208020,3,3,3,2,3,3,3,2,2,3,1.75,1,5,2.8,5,2.35
15208647,4,2,2,2,2,2,3,2,2,3,1.75,1,5,2.4,5,2.15
15208747,4,4,3,3,3,2,2,2,2,3,1.75,1,5,3.4,5,1.95
15208982,3,2,3,2,3,2,2,2,2,2,1.75,1,5,2.6,5,1.75
15209075,3,4,3,2,3,3,3,1,5,3,4,4,5,3,5,3.4
15209342,3,4,4,4,4,2,3,1,2,2,1.75,4,5,3.8,5,2.55
15209346,2,4,4,4,4,2,3,2,2,2,1.75,1,5,3.6,5,1.95
15209611,3,4,4,3,3,1,1,1,2,1,1.75,4,5,3.4,5,1.75
15209636,3,4,3,4,3,3,3,1,3,2,2.5,4,5,3.4,5,2.9
15210069,1,3,3,2,2,1,1,1,5,1,4,4,5,2.2,5,2.2
15210236,3,3,NA,3,2,3,3,1,2,3,1.75,4,4,2.75,5,2.95
15210440,2,3,3,2,3,2,2,2,2,3,1.75,1,5,2.6,5,1.95
15210607,4,4,3,4,4,1,1,2,1,1,1,1,5,3.8,5,1
15200128,4,4,4,4,4,2,2,2,3,2,2.5,1,5,4,5,1.9
15200469,3,3,3,3,3,4,4,1,1,4,1,4,5,3,5,3.4
15203585,4,3,4,3,4,2,3,1,2,3,1.75,4,5,3.6,5,2.75
15208814,4,2,3,3,4,3,2,2,3,2,2.5,1,5,3.2,5,2.1
15209217,3,3,3,3,3,2,2,1,3,2,2.5,4,5,3,5,2.5
15200060,2,3,NA,3,3,2,2,2,2,2,1.75,1,4,2.75,5,1.75
15201661,4,4,3,4,3,3,3,2,2,3,1.75,1,5,3.6,5,2.35
15201810,NA,4,4,4,4,4,4,1,5,4,4,4,4,4,5,4
15202919,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
15203386,3,3,3,4,4,2,2,2,3,2,2.5,1,5,3.4,5,1.9
15204289,4,3,3,3,3,1,2,2,2,3,1.75,1,5,3.2,5,1.75
15204451,3,3,2,3,2,2,2,2,5,2,4,1,5,2.6,5,2.2
15205223,3,4,4,3,3,2,3,1,3,2,2.5,4,5,3.4,5,2.7
15206699,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15207523,4,4,4,4,4,4,1,2,2,4,1.75,1,5,4,5,2.35
15207651,2,4,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
15208523,3,3,3,3,3,2,3,2,1,3,1,1,5,3,5,2
15208717,2,1,1,1,1,4,4,1,5,4,4,4,5,1.2,5,4
15209811,4,3,3,3,4,3,4,2,3,3,2.5,1,5,3.4,5,2.7
15210057,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15200490,3,3,3,2,2,2,3,1,2,2,1.75,4,5,2.6,5,2.55
15200667,1,4,4,4,4,1,2,2,2,3,1.75,1,5,3.4,5,1.75
15201066,2,2,3,2,2,3,3,1,2,3,1.75,4,5,2.2,5,2.95
15201327,1,4,3,3,4,2,1,2,2,2,1.75,1,5,3,5,1.55
15201776,3,4,4,3,4,3,3,1,2,2,1.75,4,5,3.6,5,2.75
15202210,1,3,4,1,2,3,2,2,5,2,4,1,5,2.2,5,2.4
15202854,3,4,4,4,3,4,3,2,2,3,1.75,1,5,3.6,5,2.55
15203301,3,4,4,4,3,2,2,2,2,2,1.75,1,5,3.6,5,1.75
15203485,1,3,3,3,3,2,3,1,5,2,4,4,5,2.6,5,3
15203524,3,4,4,3,4,3,3,2,2,3,1.75,1,5,3.6,5,2.35
15203565,4,3,3,3,3,4,4,1,5,4,4,4,5,3.2,5,4
15204167,1,3,3,4,4,2,2,1,5,2,4,4,5,3,5,2.8
15204188,3,3,3,3,3,1,2,2,2,2,1.75,1,5,3,5,1.55
15205018,3,4,4,3,3,3,3,2,3,3,2.5,1,5,3.4,5,2.5
15206249,4,3,3,2,3,4,3,2,2,3,1.75,1,5,3,5,2.55
15207366,1,3,3,1,2,2,2,1,2,2,1.75,4,5,2,5,2.35
15207660,3,4,3,3,4,4,4,1,2,3,1.75,4,5,3.4,5,3.35
15208037,3,3,3,3,3,3,3,2,2,3,1.75,1,5,3,5,2.35
15208094,2,3,3,3,3,2,2,2,2,3,1.75,1,5,2.8,5,1.95
15208233,3,4,4,4,4,2,2,2,1,2,1,1,5,3.8,5,1.6
15208971,1,2,3,2,3,3,3,2,2,3,1.75,1,5,2.2,5,2.35
15209065,3,4,4,4,4,3,2,2,2,2,1.75,1,5,3.8,5,1.95
15200465,4,3,3,3,3,3,3,1,3,3,2.5,4,5,3.2,5,3.1
15200526,3,3,3,3,2,2,3,2,2,1,1.75,1,5,2.8,5,1.75
15200812,4,4,4,4,4,4,4,1,5,4,4,4,5,4,5,4
15201169,4,3,3,2,2,4,3,2,2,3,1.75,1,5,2.8,5,2.55
15201848,3,3,4,4,4,3,3,2,5,3,4,1,5,3.6,5,2.8
15202305,4,3,4,4,3,4,4,1,5,4,4,4,5,3.6,5,4
15202540,4,3,3,3,3,3,2,1,2,2,1.75,4,5,3.2,5,2.55
15202634,4,3,3,4,3,3,3,2,2,3,1.75,1,5,3.4,5,2.35
15202725,4,3,3,3,3,4,4,2,5,4,4,1,5,3.2,5,3.4
15202792,3,NA,3,3,2,2,2,1,1,2,1,4,4,2.75,5,2.2
15202828,3,4,2,4,4,3,3,2,2,2,1.75,1,5,3.4,5,2.15
15202923,4,3,3,3,3,3,3,2,2,3,1.75,1,5,3.2,5,2.35
15203693,3,3,3,3,2,4,4,2,2,4,1.75,1,5,2.8,5,2.95
15204385,4,3,3,3,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15204955,4,4,3,3,4,4,4,1,3,4,2.5,4,5,3.6,5,3.7
15205992,3,2,3,3,NA,4,3,1,5,1,4,4,4,2.75,5,3.2
15205998,3,3,1,4,1,1,4,2,4,2,3.25,1,5,2.4,5,2.25
15206376,3,4,3,4,4,3,4,1,2,3,1.75,4,5,3.6,5,3.15
15206649,2,2,2,2,2,2,2,2,2,2,1.75,1,5,2,5,1.75
15207290,3,3,3,3,3,3,2,1,2,2,1.75,4,5,3,5,2.55
15208093,3,3,4,4,4,3,3,1,2,3,1.75,4,5,3.6,5,2.95
15208136,4,2,1,4,2,4,1,1,2,3,1.75,4,5,2.6,5,2.75
15208740,4,2,3,3,2,2,2,1,2,1,1.75,4,5,2.8,5,2.15
15209812,3,3,3,2,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15210080,4,3,3,4,3,4,3,1,1,3,1,4,5,3.4,5,3
15210136,3,3,3,3,3,4,4,1,3,4,2.5,4,5,3,5,3.7
15210320,3,4,4,4,4,2,2,2,2,3,1.75,1,5,3.8,5,1.95
15210346,3,3,4,3,4,4,3,2,2,3,1.75,1,5,3.4,5,2.55
15210533,4,4,4,4,4,4,4,1,2,4,1.75,4,5,4,5,3.55
15210629,4,1,1,1,1,2,1,1,4,1,3.25,4,5,1.6,5,2.25
15200016,3,3,3,2,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15200559,1,3,3,2,3,1,1,1,5,1,4,4,5,2.4,5,2.2
15200603,2,3,3,2,2,2,2,1,2,2,1.75,4,5,2.4,5,2.35
15200713,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
15200808,3,3,3,3,2,2,2,1,1,2,1,4,5,2.8,5,2.2
15200892,2,3,3,3,2,2,2,1,2,2,1.75,4,5,2.6,5,2.35
15200987,3,3,3,3,2,3,3,2,3,3,2.5,1,5,2.8,5,2.5
15201158,2,3,3,3,3,2,2,1,3,2,2.5,4,5,2.8,5,2.5
15202619,3,3,3,4,2,4,2,2,5,2,4,1,5,3,5,2.6
15203270,3,3,3,2,2,2,2,1,2,3,1.75,4,5,2.6,5,2.55
15204318,3,3,2,3,2,2,2,1,2,2,1.75,4,5,2.6,5,2.35
15204391,3,3,3,3,3,3,3,1,2,2,1.75,4,5,3,5,2.75
15205346,3,4,3,3,4,3,3,1,2,2,1.75,4,5,3.4,5,2.75
15205365,4,3,3,3,3,2,2,1,3,3,2.5,4,5,3.2,5,2.7
15205450,1,4,3,3,4,3,4,1,4,3,3.25,4,5,3,5,3.45
15205594,4,3,3,2,3,1,1,2,2,1,1.75,1,5,3,5,1.15
15206268,3,3,3,2,3,3,2,1,3,2,2.5,4,5,2.8,5,2.7
15206418,4,4,4,4,4,4,4,1,5,4,4,4,5,4,5,4
15206454,2,3,3,4,3,3,3,2,2,2,1.75,1,5,3,5,2.15
15206598,4,3,3,4,4,2,2,1,2,2,1.75,4,5,3.6,5,2.35
15207381,4,4,3,3,4,3,3,1,2,3,1.75,4,5,3.6,5,2.95
15207952,3,3,3,2,2,2,2,2,4,2,3.25,1,5,2.6,5,2.05
15207970,2,2,2,3,3,2,2,1,3,2,2.5,4,5,2.4,5,2.5
15208006,2,3,3,2,3,2,3,1,3,2,2.5,4,5,2.6,5,2.7
15208400,3,3,3,2,2,2,1,2,2,1,1.75,1,5,2.6,5,1.35
15208978,2,3,3,4,3,3,3,1,2,2,1.75,4,5,3,5,2.75
15209106,1,3,3,3,3,3,3,1,4,3,3.25,4,5,2.6,5,3.25
15209510,3,3,3,3,2,2,2,1,3,3,2.5,4,5,2.8,5,2.7
15209710,3,3,2,2,2,1,2,1,2,2,1.75,4,5,2.4,5,2.15
15201113,4,4,4,4,4,4,4,1,5,4,4,4,5,4,5,4
15201397,3,3,3,3,3,3,2,2,2,3,1.75,1,5,3,5,2.15
15201570,4,3,3,3,3,3,3,1,3,3,2.5,4,5,3.2,5,3.1
15202750,3,1,4,1,1,2,2,2,5,2,4,1,5,2,5,2.2
15205621,2,4,4,4,4,4,4,1,5,4,4,4,5,3.6,5,4
15209823,1,1,2,1,2,2,1,1,3,2,2.5,4,5,1.4,5,2.3
15200563,4,4,4,3,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
15200599,4,4,4,4,4,1,3,2,5,4,4,1,5,4,5,2.6
15201610,2,3,3,3,3,3,3,1,2,3,1.75,4,5,2.8,5,2.95
15201750,3,3,3,3,3,3,3,2,1,3,1,1,5,3,5,2.2
15202081,2,2,3,2,4,3,3,2,5,3,4,1,5,2.6,5,2.8
15202728,4,3,3,3,3,3,3,1,2,3,1.75,4,5,3.2,5,2.95
15202980,3,3,3,3,3,3,3,2,5,2,4,1,5,3,5,2.6
15203456,3,4,4,4,4,2,2,2,2,2,1.75,1,5,3.8,5,1.75
15204351,4,2,2,2,2,4,4,1,5,4,4,4,5,2.4,5,4
15204619,2,4,4,4,4,4,4,2,5,4,4,1,5,3.6,5,3.4
15204903,3,3,3,3,3,3,2,1,2,3,1.75,4,5,3,5,2.75
15205215,3,4,4,4,3,4,4,2,5,4,4,1,5,3.6,5,3.4
15205670,4,4,4,4,4,4,4,2,3,4,2.5,1,5,4,5,3.1
15206030,3,4,3,4,4,3,3,1,4,3,3.25,4,5,3.6,5,3.25
15207292,4,4,4,2,3,4,3,1,4,4,3.25,4,5,3.4,5,3.65
15208415,3,4,4,4,4,4,4,1,2,4,1.75,4,5,3.8,5,3.55
15208667,4,4,4,4,4,4,2,2,2,4,1.75,1,5,4,5,2.55
15209488,4,4,4,4,4,3,3,1,2,3,1.75,4,5,4,5,2.95
15209588,4,3,3,3,3,3,3,2,2,2,1.75,1,5,3.2,5,2.15
15210402,3,3,2,3,4,3,3,1,2,3,1.75,4,5,3,5,2.95
15200139,4,4,4,3,4,3,3,2,2,3,1.75,1,5,3.8,5,2.35
15201981,3,3,3,3,3,2,2,1,1,2,1,4,5,3,5,2.2
15202093,2,3,2,3,2,2,3,2,2,2,1.75,1,5,2.4,5,1.95
15202474,2,4,3,3,4,3,2,2,2,2,1.75,1,5,3.2,5,1.95
15202671,3,3,3,4,3,2,2,2,4,2,3.25,1,5,3.2,5,2.05
15202818,3,3,3,2,3,2,2,2,2,2,1.75,1,5,2.8,5,1.75
15203139,4,3,2,2,2,2,2,2,2,2,1.75,1,5,2.6,5,1.75
15203202,2,3,4,4,4,2,3,2,4,1,3.25,1,5,3.4,5,2.05
15203347,2,3,3,2,2,2,2,1,2,2,1.75,4,5,2.4,5,2.35
15203948,3,3,3,3,3,3,3,1,4,3,3.25,4,5,3,5,3.25
15204216,3,4,3,2,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15204424,1,4,4,4,1,1,1,2,2,1,1.75,1,5,2.8,5,1.15
15204475,3,4,3,3,3,3,3,2,4,3,3.25,1,5,3.2,5,2.65
15204899,2,3,3,3,3,2,2,2,4,2,3.25,1,5,2.8,5,2.05
15204965,4,3,1,3,1,1,1,1,2,1,1.75,4,5,2.4,5,1.75
15205073,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15205768,4,4,4,4,4,4,4,2,1,4,1,1,5,4,5,2.8
15206082,4,3,3,3,3,4,4,1,3,4,2.5,4,5,3.2,5,3.7
15206363,3,3,3,3,2,3,3,2,3,2,2.5,1,5,2.8,5,2.3
15206407,3,3,3,3,3,3,3,1,2,3,1.75,4,5,3,5,2.95
15207677,3,3,3,3,3,2,2,2,2,2,1.75,1,5,3,5,1.75
15208442,3,2,3,3,4,4,4,1,2,3,1.75,4,5,3,5,3.35
